any,nom,cif,quantia,tipus_subvencio
2025,BORRIOL SALA RAMÓN BORRIOLENCA LIRA MUSICAL UNIO,G12452090,19265.29,A_escoles_no_formals
2025,BUGARRA MUSICAL C.INST.UNIÓN UNION INSTRUCTIVO CENTRO,G46172391,8651.41,A_escoles_no_formals
2025,BUÑOL AYLLON LUIS ARTISTICA MUSICAL SOCIEDAD,G46057725,10310.22,A_escoles_no_formals
2025,BUÑOL GARCÍA CARRASCOSA MANUEL GARCIA,G96935507,47464.31,A_escoles_no_formals
2025,BURJASSOT SILOS LOS MUSICAL AGRUPACION,G46102497,76103.52,A_escoles_no_formals
2025,BUSOT CANELOBRE CANELOBRE-UMB,G03769791,7209.89,A_escoles_no_formals
2025,CALIG VILA MUSICAL AGRUPACION,G12419362,16250.81,A_escoles_no_formals
2025,SEGURA CALLOSA FILARMÓNICA MUS. ARTE MUS.DE FILARMONICA MUSICAL,G03106903,14811.32,A_escoles_no_formals
2025,SARRIA D'EN CALLOSA SEGUÍ JOSÉ SEGUI JOSE,G03957214,51975.59,A_escoles_no_formals
2025,"MIRRA, MIRRA/CAMP CAMPO MIRRA BENEIXAMA-CAMP CAMP BENEIXAMA",G13671847,28396.33,A_escoles_no_formals
2025,CAMPORROBLES MAR-CHICA MUSICAL UNIÓN UNION,G46191391,17271.84,A_escoles_no_formals
2025,CANALS CANALENSE MUSICAL ASOCIACIÓN ASOCIACION,G46121174,25950.35,A_escoles_no_formals
2025,CANALS GUEROLA BIOSCA LUIS JOSÉ CECILIA SANTA MUSICAL UNION,G46563771,25832.72,A_escoles_no_formals
2025,BERENGUER D'EN CANET MUSICAL SOCIETAT,G96293840,40581.55,A_escoles_no_formals
2025,CAÑADA CANYADA MUSICAL,G13868823,21532.75,A_escoles_no_formals
2025,CARCAIXENT CARCAIXENTINA LIRA RECR MUSICAL SOCIETAT CARCAIXENTI CASINO LIRIA,G46174405,26395.73,A_escoles_no_formals
2025,CARCER VALLE MUSICAL ARTISTICO SOCIEDAD,G46171757,15616.46,A_escoles_no_formals
2025,CARLET MUSICAL UNIÓN UNIO SOCIETAT,G46171815,24953.72,A_escoles_no_formals
2025,CARLET L'ARTÍSTICA ARTISTICA MUSICAL AGRUPACION,G46172169,23306.64,A_escoles_no_formals
2025,CASTALLA SOGALL TRADICIONAL PERCUSSIO DOLÇAINERS COLLA,G53045134,34086.05,A_escoles_no_formals
2025,CASTALLA CECILIA SANTA FOIA,G53443024,37202.15,A_escoles_no_formals
2025,CASTELLS CASTELL PRIMITIVA MUSICAL UNION,G03243771,18608.69,A_escoles_no_formals
2025,CASTELLÓ LIRA CULTURAL ASSOCIACIO,G96399704,42009.99,A_escoles_no_formals
2025,RUGAT CASTELLO BENICADELL,G96902705,17562.74,A_escoles_no_formals
2025,PLANA/CASTELLÓ CASTELLON GRAU DEL MUSICAL UNIÓ UNIO,G12385340,27074.94,A_escoles_no_formals
2025,PLANA/CASTELLÓ CASTELLON METRÒNOM METRONOM ASOC,G12894317,14181.1,A_escoles_no_formals
2025,CATADAU MUSICAL ENSEÑANZA CENTRO,V96915566,15923.85,A_escoles_no_formals
2025,CATARROJA MUSICAL UNIÓ SOCIETAT UNIO,G46351367,26252.19,A_escoles_no_formals
2025,"CATARROJA CHULIÀ"" ""SALVADOR ARTESANA",G96495643,28972.66,A_escoles_no_formals
2025,CATI CATINENSE MUSICAL UNIÓN CATINENCA UNIO SOCIETAT,G12384905,11312.51,A_escoles_no_formals
2025,CATRAL CONSTANCIA MUSICAL UNION SOCIEDAD,G03111986,26064.06,A_escoles_no_formals
2025,FUENTES LAS CAUDETE VINO DEL TIERRA COMARCAL MUSI SOCIEDADES COORDINADORA,V96473111,9564.33,A_escoles_no_formals
2025,MAESTRE DEL CERVERA CECILIA SANTA MUSICAL UNIÓN UNION,G12225595,10600.4,A_escoles_no_formals
2025,CHELLA GRACIA VIRGEN MUSICAL UNION,G46174389,15422.8,A_escoles_no_formals
2025,CHELVA TURIA ALTO COMARCAL FEDE MUSICALES SOCIEDADES COORDINADORA,G96518089,68495.26,A_escoles_no_formals
2025,CHESTE LIRA BANDA MUSICAL ASOCIACION,G46206355,36318.41,A_escoles_no_formals
2025,CHILCHES/XILXES CONTRAPUNT,G12508206,19720.51,A_escoles_no_formals
2025,CHIVA NAVARRO GARCÍA MAESTRO ARTISTICA MUSICAL SOCIEDAD,G46150843,44410.38,A_escoles_no_formals
2025,CHULILLA LIRA MUSICAL SOCIEDAD,G46168001,15226.43,A_escoles_no_formals
2025,CINCTORRES CINCTORRANA MUSICAL SOCIETAT,G12626933,6471.98,A_escoles_no_formals
2025,COCENTAINA CONTESTANA MUSICAL UNIÓN UNION,G03101649,19854.31,A_escoles_no_formals
2025,COCENTAINA MUSICAL L'ATENEU ATENEO ASOCIACION,G03188679,13079.54,A_escoles_no_formals
2025,CORBERA,G98573967,29338.63,A_escoles_no_formals
2025,PALLAS CORTES CORBINET,G96364336,8988.13,A_escoles_no_formals
2025,"LES VINROMA, COVES COVARXINA MUSICAL UNIÓ UNIO",G12303160,3548.84,A_escoles_no_formals
2025,COX QUIRANTE ANTONIO,G53284246,21691.0,A_escoles_no_formals
2025,CREVILLENT MUSICAL UNIÓN UNION,G53077335,32654.61,A_escoles_no_formals
2025,CULLERA PELLICER OLIVERT M.JOAQUÍN ATENEO CULLERENSE MUSICAL,G46086401,34402.83,A_escoles_no_formals
2025,CULLERA CHORNET MESTRE CULL CECILIA SANTA INSTRUCTIVA MUSICAL SOCIEDAD,G46150793,31519.64,A_escoles_no_formals
2025,DAIMUS DAIMUSENSE MUSICAL ASSOCIACIO,G46339180,17652.26,A_escoles_no_formals
2025,NUEVA DAYA RODRIGO MAESTRO,G53411120,7495.82,A_escoles_no_formals
2025,DENIA LATTUR MANUEL,G03999760,32252.75,A_escoles_no_formals
2025,DOLORES MUSICAL ESTUDIO CENTRO UNION SOCIEDAD,G03100625,19991.28,A_escoles_no_formals
2025,DOMEÑO CECILIA SANTA MUSICAL ARTÍST. SO. ARTISTICO SOCIEDAD,G97369425,2325.96,A_escoles_no_formals
2025,"ELIANA, MUSICAL UNIÓ L'ELIANA UNIO",G46558409,6549.07,A_escoles_no_formals
2025,"ELIANA, MONTEALEGRE MUSICAL ASOC",G98763964,65848.13,A_escoles_no_formals
2025,ENGUERA VENTURA MAESTRO,G96581376,24623.34,A_escoles_no_formals
2025,ESTIVELLA ARNAU DANIEL D'ESTIVELLA,G97031173,18384.56,A_escoles_no_formals
2025,FAURA QUERALT GARCES JOAN,G96492111,29280.43,A_escoles_no_formals
2025,FINESTRAT CAMPANA PUIG MUSICAL CENTRE DEL,G54442165,22460.48,A_escoles_no_formals
2025,FOIOS STA.CECILIA MUSICAL C.ART. CECILIA SANTA ARTISTIC CENTRE,G46173886,72516.69,A_escoles_no_formals
2025,"HONDÓN NEUS, LES FONDÓ MUSICAL UNIÓN NIEVES LAS HONDON UNION",G03156130,22466.92,A_escoles_no_formals
2025,"FIGUERA, FONT FONTINA LIRA",G97028781,17893.49,A_escoles_no_formals
2025,"CARROS, D'EN FONT CARRÒS CARROS",G96409958,20211.86,A_escoles_no_formals
2025,GANDIA BORJA FRANCISCO SAN MUSICAL UNION,G46172664,40158.55,A_escoles_no_formals
2025,GANDIA GRAU MARITIM DISTRICTE D.M. ASSOCIACIO,G96343223,35836.46,A_escoles_no_formals
2025,GANDIA BENIOPA MUSICAL CENTRE,G96701628,21418.63,A_escoles_no_formals
2025,GANDIA CALASSANÇ,R4600413A,1581.35,A_escoles_no_formals
2025,GORGOS GATA CODA MUSICAL ASSOCIACIO,G42607853,20834.96,A_escoles_no_formals
2025,GILET MELCHOR RICARDO MUSICAL JUVENTUD,G46396990,15456.08,A_escoles_no_formals
2025,GODELLA MUSICAL CENTRO CASINO,G46132544,64847.06,A_escoles_no_formals
2025,GODELLETA MUSICAL UNIÓN UNION,G96227194,34910.29,A_escoles_no_formals
2025,ROCAMORA GRANJA MUSICAL UNIÓN NUEVA SOCIETAT UNION SOCIEDAD,G03178431,20498.24,A_escoles_no_formals
2025,GUADASEQUIES AMICS,G96311667,13237.7,A_escoles_no_formals
2025,GUADASSUAR CECILIA SANTA MUSICAL UNIÓN SOC. UNION SOCIEDAD,G46187498,33198.92,A_escoles_no_formals
2025,SEGURA DEL GUARDAMAR MUSICAL AGRUPACIÓN AGRUPACION,G03112083,39029.05,A_escoles_no_formals
2025,HIGUERUELAS ALLEGRETTO MUSICAL UNION,G46205621,14730.77,A_escoles_no_formals
2025,IBI VERMELL CASTELL TALLER,G53152864,33012.63,A_escoles_no_formals
2025,IBI L'ALACANTÍ-ALCOIÀ L'ALACANTI-ALCOIA,G53809687,20678.85,A_escoles_no_formals
2025,JARAFUEL VALLE COMARCAL CULTURAL ASOCIACIÓN,G40522013,49517.41,A_escoles_no_formals
2025,RANES LLANERA DIDÁCTICA MUSICAL UNIO,G46186201,7390.05,A_escoles_no_formals
2025,LLIRIA PRIMITIVA BANDA ENSEÑANZA MUSICAL ATENEO,G46057659,48101.03,A_escoles_no_formals
2025,LLOMBAI LAHOZ CARDONA JOSÉ MUSICAL PROTECTORA UNION,G46172656,27536.7,A_escoles_no_formals
2025,(LA) RANES LLOSA ESPARZA MIGUEL MUSICAL SOCIETAT,G46345054,21882.17,A_escoles_no_formals
2025,"LORCHA/ORXA, TEMPO COMTAT TEMPO-EL CULTURAL ASSOCIACIO",G54963681,36274.84,A_escoles_no_formals
2025,OBISPO DEL LOSA SERRANÍA PUERTA SERRANIA,G96996277,8381.65,A_escoles_no_formals
2025,MACASTRE CECILIA SANTA MUSICAL SOCIEDAD,G46172763,23978.01,A_escoles_no_formals
2025,MANISES MANISENSE ARTÍSTICA ARTISTICA MUSICAL SOCIEDAD,G46155404,55586.44,A_escoles_no_formals
2025,MANISES ATENEU CIUTAT CULTURAL,G98074578,56909.57,A_escoles_no_formals
2025,MANUEL MUSICAL AGRUPACIÓN AGRUPACION,G46354767,7955.8,A_escoles_no_formals
2025,MARINES MARINENSE MUSICALES C.ESTUDIOS MUSICAL SOCIEDAD,G46088613,18132.2,A_escoles_no_formals
2025,MASSALFASSAR MUSICAL SOCIETAT,G96916382,27259.01,A_escoles_no_formals
2025,MASSANASSA MUSICALES ESTUDIOS CENTRO,G96912720,25668.52,A_escoles_no_formals
2025,MELIANA AMIGOS ASOC,G46175113,41578.64,A_escoles_no_formals
2025,MELIANA KODALY,G96646625,2756.45,A_escoles_no_formals
2025,MIRAMAR MILAMARINA MUSICAL UNIÓ UNIO,G46646576,12105.92,A_escoles_no_formals
2025,MISLATA MUSICAL INSTRUCTIVO CENTRO,G46172482,54020.68,A_escoles_no_formals
2025,MISLATA PICCOLO MUSICAL UNION,G97289672,102109.32,A_escoles_no_formals
2025,MOGENTE/MOIXENT BELDA FRANCISCO,G96318274,19180.23,A_escoles_no_formals
2025,MONCADA MUSICAL UNIÓ UNION,G46172151,29702.26,A_escoles_no_formals
2025,MONCADA MUSICAL ARTÍSTICO CENTRO CIUDAD ARTISTICO,V46065298,83790.7,A_escoles_no_formals
2025,MONCOFA SUM SOLFEJANT CECILIA MUSICAL UNION CULTURAL SOCIEDAD,G12033965,19064.01,A_escoles_no_formals
2025,CID DEL MONFORTE LIRA MUSICAL BANDA ASOCIACION,G03185881,22607.92,A_escoles_no_formals
2025,MONOVAR/MONOVER MONOVER,G53221701,23199.84,A_escoles_no_formals
2025,MONTAVERNER ARTÍSTICO-CULT.DE MONTA CULTURAL ARTISTICO BANDA,G97947725,41170.45,A_escoles_no_formals
2025,MONTROY UNIÓN UNIO,G96329081,16777.79,A_escoles_no_formals
2025,MONTROY ARMONÍA MUS. ENSEÑANZA CENTRO ARMONIA,G96366158,9522.95,A_escoles_no_formals
2025,MONTSERRAT MUSICAL UNIÓ INST. SOCIETAT UNIO INSTRUCTIVA,G96365994,18036.34,A_escoles_no_formals
2025,ALCOY MURO XAFIGÀ TRADICIONAL COMTAT DEL MUSICALS JOVENTUTS,G53300935,14514.54,A_escoles_no_formals
2025,ALCOY MURO COMTAT DEL COMARCAL MUSICALS JOVENTUS,G53300935,80736.3,A_escoles_no_formals
2025,MUSEROS MUSICAL UNION UNIÓ SOCIETAT,G46172714,32544.16,A_escoles_no_formals
2025,MUTXAMEL L'ALIANÇA MUSICAL SOCIETAT,G03228111,15232.08,A_escoles_no_formals
2025,NAQUERA CECILIA SANTA CULTURAL ASOC,G96357876,19325.43,A_escoles_no_formals
2025,NAVARRES MUSICAL FOMENTO,G46173142,4725.3,A_escoles_no_formals
2025,NOVELDA ARTÍSTICA MUSICAL UNIÓN L'ARTISTICA UNION,G03156460,32280.16,A_escoles_no_formals
2025,NOVELDA MAGDALENA STA. MUSICAL MARIA STA SOCIEDAD,G53277547,16869.19,A_escoles_no_formals
2025,"NUCIA, MUSICAL UNIÓN NUCIA UNION",G03130614,22706.95,A_escoles_no_formals
2025,NULES NULENSE EST.MUS.ARTÍSTICA CENTRO ARTISTICA MUSICAL ASOC,G12036513,31128.0,A_escoles_no_formals
2025,OLIVA OLIVA-AAMO MUSICAL ARTISITICO ASOC,G96550264,37315.68,A_escoles_no_formals
2025,"OLLERIA, L'OLLERIA NOVA A.E.MUSICAL MUSICAL AGRUPACIO",G97377980,16748.73,A_escoles_no_formals
2025,"OLLERIA, ESTARELLES PEDRO DIONISIO CULTURAL ASSOCIACIO",G98461502,10012.23,A_escoles_no_formals
2025,OLOCAU MELODIA D'OLOCAU MUSICAL AGRUPACIO ASOC,G98295637,13557.77,A_escoles_no_formals
2025,ONDA NOTA CECILIA SANTA MUSICAL UNION,G12039145,31144.53,A_escoles_no_formals
2025,ONDA SAMVO D'ONDA VILA MUSICAL ARTISTIC SOCIETAT,G12914065,62235.25,A_escoles_no_formals
2025,ONDARA ORTOLÀ GONZALO D'ONDARA ORTOLA,G53391090,29204.86,A_escoles_no_formals
2025,ONIL CIMO,G54161427,56145.34,A_escoles_no_formals
2025,ONTINYENT MUSICAL ARTÍSTICA UNION D'ALBAIDA VALL MUSICALS JOVENTUTS,G96164579,5622.6,A_escoles_no_formals
2025,ONTINYENT LIBITUM,G96767595,81221.63,A_escoles_no_formals
2025,ORIHUELA ROGEL MARIANO ORCELITANA LIRICA UNION,G03144029,19508.22,A_escoles_no_formals
2025,ORIHUELA BARTOLOMÉ SAN MUSICAL UNIÓN BARTOLOME UNION,G03726627,12765.37,A_escoles_no_formals
2025,ORIHUELA ACAMDO AMIGOS CULTURAL ASOC,G54800230,17405.41,A_escoles_no_formals
2025,MAR/ORPESA DEL OROPESA MUSICAL UNIÓN ORPESA UNIO,G12301339,18417.73,A_escoles_no_formals
2025,OTOS D'ALBAIDA VALL MUSICALS JOVENTUTS,G96164579,95613.87,A_escoles_no_formals
2025,PAIPORTA PRIMITIVA BANDA,G46191292,38499.71,A_escoles_no_formals
2025,PAIPORTA PRATS VICENTE TARAZONA VICENT,G46598777,56754.54,A_escoles_no_formals
2025,GANDIA PALMA AMICS,G96892815,13770.99,A_escoles_no_formals
2025,PALMERA MUSICAL AGRUPACIÓ AGRUPACIO,G96499330,14091.67,A_escoles_no_formals
2025,(EL) PALOMAR DEL MUNICIPAL,G97947709,33359.27,A_escoles_no_formals
2025,PATERNA PATERNENSE MUSICAL CENTRO,V46065389,71779.54,A_escoles_no_formals
2025,PEGO MUSICAL AGRUPACIÓN AGRUPACION,G03188455,25163.3,A_escoles_no_formals
2025,PEÑÍSCOLA PENÍSCOLA CIUDAD ERMITANA VIRGEN MUSICAL ASOC,G12321113,35923.36,A_escoles_no_formals
2025,PETRER MUSICAL UNIÓN SOCIEDAD UNION,G03185014,44261.95,A_escoles_no_formals
2025,PETRER VINALOPÓ DEL VALLS TRAD. TERROS TABALETERS DOLÇAINERS COLLA,G03551629,27288.42,A_escoles_no_formals
2025,PETRER TRADICIONAL COMARCAL,G54163357,14750.01,A_escoles_no_formals
2025,PETRES PETRESANA MUSICAL UNIÓ UNIO,G97342042,14365.05,A_escoles_no_formals
2025,PICANYA ROIG MARIA JOSÉ MUSICAL UNIO,G46173563,50281.5,A_escoles_no_formals
2025,PICASSENT EDUCANDOS ARTISTICO-MUSICAL SOCIETAT,G46177556,49200.96,A_escoles_no_formals
2025,PICASSENT L'OM MUSICAL SOCIETAT,G97712863,33034.45,A_escoles_no_formals
2025,PILES BARBARA SANTA MUSICAL ARTISITICO AGRUPACION,G46270658,3388.95,A_escoles_no_formals
2025,"EL/PINOSO PINÓS, LÍRICA UNIÓN PINOSENSE SOCIEDAD",G03101763,35460.73,A_escoles_no_formals
2025,"FARNALS, POBLA MUSICAL UNIÓ FARNALS UNIO",G46170700,37588.85,A_escoles_no_formals
2025,"VALLBONA, POBLA VALLBONA C.MUSICAL MUSICAL CORPORACION",G46173670,10835.24,A_escoles_no_formals
2025,"DUC, DEL POBLA DUC MUS. UNIÓ MUSICAL UNIO",G46173589,28352.65,A_escoles_no_formals
2025,"LLARGA, POBLA LLARGA MUSICAL UNIO",G46171872,24015.35,A_escoles_no_formals
2025,"TORNESA, POBLA TORNESA MUSICAL UNIO ASOC",G12918785,11395.97,A_escoles_no_formals
2025,POTRIES BLAI SANT ARTISTICOMUSICAL ASSOCIACIO,G46672465,19359.88,A_escoles_no_formals
2025,PUÇOL CECILIA INST.STA MUS. SANTA INSTRUCTIU MUSICAL CENTRO,V46162095,47644.33,A_escoles_no_formals
2025,PUIG DEL MARÍA SANTA MARIA,G96327838,26559.17,A_escoles_no_formals
2025,VALLS LES QUART JOVENTUT JOVENTUD ASOC,G96493887,7274.19,A_escoles_no_formals
2025,POBLET QUART L'AMISTAT D'EDUCANDOS AMISTAD MUSICAL AGRUPACON,G46173126,63661.27,A_escoles_no_formals
2025,POBLET QUART CRISTO DEL BARRIO MUSICAL ASOCIACION,G46353579,18454.15,A_escoles_no_formals
2025,POBLET QUART UNIÓ UNIO MUSICAL ARTISTICO SOCIETAT,G46915252,29160.68,A_escoles_no_formals
2025,QUARTELL MUSICAL UNIÓ UNION,G46174215,12457.82,A_escoles_no_formals
2025,QUATRETONDA NOVA CUATRETONDA MUSICAL AGRUPACION,G46188611,19976.61,A_escoles_no_formals
2025,RAFAL MUSICAL ARTE,G53302980,14313.06,A_escoles_no_formals
2025,RAFELBUÑOL/RAFELBUNYOL PRIMITIVA RAFELBUÑOL MUSICAL SDAD,G46172730,91741.67,A_escoles_no_formals
2025,RAFELGUARAF BERTOMEU JESÚS MARÍA MUSICAL ATENEO,G46173027,14738.13,A_escoles_no_formals
2025,REAL REALENSE LIRA ASOC,G96900287,16178.44,A_escoles_no_formals
2025,GANDIA REAL GEA MESTRE MUSICAL UNION SOCIEDAD,G46401535,23638.38,A_escoles_no_formals
2025,REDOVAN MUSICAL UNIÓN UNION,G03429388,31546.05,A_escoles_no_formals
2025,RELLEU RELLEUENSE LIRA,G03101094,23478.26,A_escoles_no_formals
2025,REQUENA HERNÁNDEZ JAIME MÚSICO SAN HERNANDEZ MUSICO,G96337654,32935.84,A_escoles_no_formals
2025,REQUENA CECILIA SANTA,G96360573,28536.61,A_escoles_no_formals
2025,RIBESALBES CECILIA SANTA MUSICAL UNIO SOCIETAT,G12237574,7721.12,A_escoles_no_formals
2025,RIOLA,G96363395,18485.08,A_escoles_no_formals
2025,ROCAFORT MUSICAL AGRUPACIÓ,G97789960,69184.99,A_escoles_no_formals
2025,ROJALES CECILIA SANTA MUSICAL UNIÓN UNION,V03704327,22587.37,A_escoles_no_formals
2025,ROJALES LIRA BANDA,V03705019,14942.47,A_escoles_no_formals
2025,ROTOVA VILLAR MESTRE D'ALBAIDA VALL MUSICALS JOVENTUTS,G96164579,10617.76,A_escoles_no_formals
2025,SAGUNTO/SAGUNT ADVENTISTA COLEGIO DEL SAGUNTO BACH SEBASTIAN JUAN CULTURAL ASOCIACIÓN,G09689241,17240.69,A_escoles_no_formals
2025,SAGUNTO/SAGUNT RODRIGO JOAQUÍN SAGUNTINA LIRA MUSICAL SOCIETAT,G46057709,30327.47,A_escoles_no_formals
2025,SAGUNTO/SAGUNT PORTEÑA MUSICAL UNIÓN UNION,G97492839,80569.27,A_escoles_no_formals
2025,BENAGEBER ANTONIO SAN BENAGÁBER MUSICAL SDAD,G97747372,15672.06,A_escoles_no_formals
2025,BENAGEBER ANTONIO SAN AMIGOS CULTURAL ASOC,G98799232,7446.45,A_escoles_no_formals
2025,FULGENCIO SAN MUSICAL UNION,G03151081,20869.6,A_escoles_no_formals
2025,ISIDRO SAN MUSICAL UNIÓN SOCIEDAD,G03347499,6556.13,A_escoles_no_formals
2025,SALINAS MIGUEL SAN BECK IRMGARD MUSICAL UNION ASOC,G03137171,34517.76,A_escoles_no_formals
2025,D'ALACANT JOAN SANT CLIMENT MAESTRO PAZ MUSICAL SOCIEDAD,G03165875,54294.33,A_escoles_no_formals
2025,MORO JOAN SANT AMICS JUNA CULTURAL ASSOCIACIO,G12044798,18323.03,A_escoles_no_formals
2025,JOANET SANT ACM MUSICAL CULTURAL AGRUPACIO,G96039326,14257.2,A_escoles_no_formals
2025,JORGE JORDI/SAN SANT JORDI SAN MUSICAL ASOC,G12343349,6238.05,A_escoles_no_formals
2025,MATEU SANT GRANELL FERRERES JOSÉ CECILIA SANTA BANDA,G12302139,31761.65,A_escoles_no_formals
2025,POLA SANTA ALFOSEA MESTRE,G03971058,32720.06,A_escoles_no_formals
2025,POLA SANTA CONSTANCIA LORETO MAREDEU MUSICAL ASSOCIACIO,G53676375,9434.97,A_escoles_no_formals
2025,SAX ARTÍSTICA MUSICAL S.UNIÓN ARTISTICA UNION SOCIEDAD,G03054475,40203.16,A_escoles_no_formals
2025,SAX SONES MUSICAL INSTRUCTIVA SOCIEDAD CULTURAL ASOCIACION,G53176038,19618.24,A_escoles_no_formals
2025,SEDAVI CECILIA SANTA ASOC.ESCUELA,G96357744,35726.48,A_escoles_no_formals
2025,SEGORBE MUSICAL SOCIEDAD,G12035671,31767.96,A_escoles_no_formals
2025,SENYERA ARGENTE VILAR RAMÓN MUSICAL AGRUPACION,G46172003,11743.98,A_escoles_no_formals
2025,SERRA PRIMITIVA MUSICAL SOCIEDAD,G46175667,8584.56,A_escoles_no_formals
2025,AGUAS SIETE PAZ MUSICAL SOCIEDAD,G46136313,11103.7,A_escoles_no_formals
2025,SILLA LÍRICA LIRICA MUSICAL AGRUPACIO,G46147278,39708.43,A_escoles_no_formals
2025,VALLDIGNA SIMAT AMOROS MESTRE MUSICAL UNION SOCIEDAD,G46173217,20602.31,A_escoles_no_formals
2025,SINARCAS ARTE MUSICAL UNIÓN UNION,G46188116,19640.32,A_escoles_no_formals
2025,SOLLANA SUILANA D'ENSENYANÇA CENTRE ASOC,G97133136,28420.76,A_escoles_no_formals
2025,SUERAS/SUERA MUSICAL UNIÓN SUERAS CECILIA SANTA UNION,G12036331,7144.65,A_escoles_no_formals
2025,SUMACARCER ROSELL JOSEP XUQUER MUSICAL UNIO,G46173175,14462.51,A_escoles_no_formals
2025,TALES MUS.TALENSE ASO. EDUCANDOS TALENSE MUSICAL ASOCIACION,G12035861,6758.25,A_escoles_no_formals
2025,BLANQUES TAVERNES MUSICAL ARTÍSTICO AGRUPACIÓN ARTÍSTIC AGRUPACIÓ,G46175154,14218.33,A_escoles_no_formals
2025,VALLDIGNA TAVERNES ARNAU EDUARDO MUSICAL UNION INSTRUCTIVA SOCIEDAD,G46192654,45630.03,A_escoles_no_formals
2025,TORREBLANCA MUSICAL UNIÓN UNION ASOCIACION,G12232831,18076.81,A_escoles_no_formals
2025,TORRENT CATÓLICO CÍRCULO CATOLICO CIRCULO,G46065413,77841.42,A_escoles_no_formals
2025,TORRENT MUSICAL UNIÓ UNIO,G46107009,73086.3,A_escoles_no_formals
2025,TURIS PUIG VALENTIN,G96454434,29263.22,A_escoles_no_formals
2025,UTIEL CUEVAS LAS MUSICAL AGRUPACION,G46232989,15718.93,A_escoles_no_formals
2025,VALENCIA SEDAJAZZ JAZZ ASOCIACION,G40603268,40599.55,A_escoles_no_formals
2025,VALENCIA SALVADOR MATILDE MICALET CORAL SOCIEDAD,G46001947,77306.96,A_escoles_no_formals
2025,VALENCIA MARTINEZ HIPOLITO BENIMACLET MUSICAL INSTRUCTIVO CENTRO,G46065363,44635.5,A_escoles_no_formals
2025,VALENCIA SIOAM MUSICAL AGRICOLA OBRERO DEL INSTRUCTIVA SOCIEDAD,G46128575,30406.63,A_escoles_no_formals
2025,VALENCIA L'HORTA MUSICAL UNIÓ MARCEL.LI SANT UNION,G46171997,54300.11,A_escoles_no_formals
2025,VALENCIA PESCADORES SOC.MUS.UNIÓN UNION MUSICAL SOCIEDAD,G46174843,48830.8,A_escoles_no_formals
2025,VALENCIA TORREFIEL PARROQUIAL BANDA CIM MUSICAL INSTRUCTIVO CENTRO,G46390506,17570.34,A_escoles_no_formals
2025,VALENCIA GRAU DEL CECILIA SANTA MUSICAL AGRUPACION,G46555157,45155.54,A_escoles_no_formals
2025,VALENCIA MALILLA BARRI MUSICAL SOCIETAT BARRIO,G46577250,39410.51,A_escoles_no_formals
2025,VALENCIA NATZARET CENTRE,G46814844,7412.21,A_escoles_no_formals
2025,VALENCIA MUSICAL AGRUPACIÓ MASSARROJOS AGRUPACIO,G96029764,14686.8,A_escoles_no_formals
2025,VALENCIA CASTELLAR-OLIVERAL MUSICAL C.INSTR. OLIVERAL CASTELLAR INSTRUCTIVO CENTRO,G96172408,22863.37,A_escoles_no_formals
2025,VALENCIA TALLER JOVEN ASOC,G96330444,28483.9,A_escoles_no_formals
2025,VALENCIA PUERTO DEL,G96334693,46405.96,A_escoles_no_formals
2025,VALENCIA LLUCH GAYANO MUSICAL AGRUPACION,G96358452,25446.43,A_escoles_no_formals
2025,VALENCIA CASTELLAR-OLIVERAL CECILIA SANTA CASTELLAR/OLIVERAL,G96359559,22420.23,A_escoles_no_formals
2025,VALENCIA MARÍTIMOS POBLADOS MARITIMOS,G96364625,19351.39,A_escoles_no_formals
2025,VALENCIA PATRAIX MUSICAL AGRUPACIÓN,G96398003,103067.72,A_escoles_no_formals
2025,VALENCIA BENICALAP MUSICAL AGRUPACIÓN AGRUPACION ASOC,G96416961,30129.97,A_escoles_no_formals
2025,VALENCIA CAMPANAR BANDA ASOCIACION,G96619929,50483.2,A_escoles_no_formals
2025,VALENCIA PALMAR,G96688833,4704.87,A_escoles_no_formals
2025,VALENCIA ITURBI AMPARO,G96746813,15419.48,A_escoles_no_formals
2025,VALENCIA LUIS SAN CRA./FUENTE FUENTE CRA. MUSICLA PRIMVADA,G96777065,35317.04,A_escoles_no_formals
2025,VALENCIA DIVISI AULA CULTURAL ASOCIACION,G96903646,32926.05,A_escoles_no_formals
2025,VALENCIA TENDETES MUSICAL INSTRUCTIVO CENTRO,G96968854,17249.9,A_escoles_no_formals
2025,VALENCIA CLAVE JESUS NIÑO VALENCIANA CULTURAL ASOCIACION,G97127153,52086.85,A_escoles_no_formals
2025,VALENCIA FORQUES TRES UNIÓ MUSICAL SOCIETAT PRIV. UNIO,G97598312,38356.58,A_escoles_no_formals
2025,VALENCIA NORD DEL POBLES ESCÈNIQUES BENIFARAIG AMICS MUSICAL SOCIETAT,G98183924,23650.76,A_escoles_no_formals
2025,VALENCIA AULAMEDA ALAMEDA,G98287618,71253.03,A_escoles_no_formals
2025,VALENCIA VIVES LUÍS MUSICAL ASOCIACIÓN LUIS COLEGIO CULTURAL ASSOCIACION,G98763352,16788.37,A_escoles_no_formals
2025,VALENCIA PASCUAL FRANCISCA INMACULADA FRANCISCANAS EDUCATIVA FUNDACION,R2802525B,82397.37,A_escoles_no_formals
2025,VALENCIA FÁTIMA SEÑORA NUESTRA FATIMA SRA. NTRA. PARROQUIA,R4600055J,15588.13,A_escoles_no_formals
